id	binomial_name	registration number	shell_length	shell_width	head_length	head_width	flipper_length_1	flipper_width_1	flipper_length_2	flipper_width_2	flipper_length_3	flipper_width_3	flipper_length_4	flipper_width_4	circle_count	measure_count	shell_crack	timestamp	weight
23826	Lepidochelys olivacea	63f30e29508e74573a8ef588cb0a78f1	496	418	70	83	335	302	338	268	261	209	234	192	0	4,0	1	1737856061	32,773
20642	Lepidochelys olivacea	b30a07bdabb8598a7425a0a031c7f1d9	726	661	131	123	474	439	519	456	413	323	446	319	65	4,0		1705204437	46,488
21141	Lepidochelys olivacea	4ef77513e86f9baec42575b33bc63d93	381	311	62	51	269	199	273	220	189	144	207	180	0	3,0	1	1710669470	27,364
19865	Chelonia mydas	ce59b79128927a76af205936d04c26f4	1303	1119	224	219	831	777	825	800	632	625	726	552	84	1,0		1697864295	138,145
21846	caretta caretta	18892d494aa9ad1ffb2526f0e3aa2aac	790	445	141	89	376	219	443	222	340	161	329	159	92	2,0	3	1717831331	101,555
21009	Lepidochelys olivacea	2ac7a5a623d615cad1372f1bf6f479f1	378	309	70	62	315	207	251	255	196	187	191	187	0	4,0		1709198706	28,657
25028	Dermochelys coriacea	74d7a7323531523c3ec965de6f00bdea	1957	1145	301	187	1673	1038	1912	988	1679	978	1696	900	44	1,0		1749154836	494,568
19038	Chelonia mydas	91649eece9a17341e80e6f9717aa49a7	712	652	110	140	440	406	424	382	344	299	366	282	78	2,0	1	1689447268	51,454
21357	Chelonia mydas	9f7e8bb82552b183d54f4cce9e9c1625	980	843	213	197	639	494	680	421					60	2,0		1712803975	87,376
18972	Lepidochelys olivacea	88cd5c7ee9441e8de207e22d26282d60	351	292	56	61	266	192	286	186	186	156	192	177	0			1688686738	27,531
25119	Lepidochelys olivacea	fdeea73f844705e5716c1f931fd5be3d	522	388	85	87	365	227	359	265	313	240	281	232	3	4,0		1750162352	34,293
25110	chelonia mydas	40863da12430cf40b6f55728ad7e34a6	906	849			566	442	510	508	466	335	430	411	88	4,0	2	1750087925	76,863
19999	Chelonia mydas	8766b3a818b8865e00040028b1c2befb	770	748	142	165	455	406	440	382	417	336	397	378	63	3,0		1699132407	60,437
24917	Lepidochelys olivacea	604126466a69859b3be22d4dcf2b1771	642	500	114	93	403	391	450	366	363	296	360	255	30	2,0	2	1748171639	39,074
21468	LEPIDOCHELYS OLIVACEA	66e38facd9abcc5ea64c197a0bc89554	475	342	73	82	330	244	291	282	265	238	277	171	0	1,0		1713807825	31,686
20094	Chelonia mydas	88d09df97d43b20a5a728c9941584414	864	774	150	149	556	406	473	466	434	327	447	359	72	4,0		1699855044	72,657
19705	Chelonia mydas	fa287990d58783c444a4c76196262c3b	1039	908	165	137	739	563	550	621	467	434	548	526	90	3,0		1696304127	103,908
19221	Chelonia mydas	61a4e8d6b7e10988775e7cd2e50372e8	1559	1434	181	285	930	893	804	969	830	765	736	593	73	3,0		1691141585	185,908
21479	Lepidochelys kempii	924abd4b1e49175466bc24bb60400375	741	521	124	100	378	272	427	278	326	267	265	227	23	3,0		1713918538	38,378
19222	Caretta caretta	49941beb0fb435394b7064e50cbbb966	455	244	87	45	246	115	223	100	178	86	194	101	43	2,0		1691148055	42,849
21611	Chelonia mydas	b205e97be095551102d9b2a39e0cdecc	1359	1132	175	255	880	646	799	653	649	414	625	602	78	1,0		1715359607	152,726
24717	Caretta caretta	c2bbaf9a47016e1c85c318e2d5f941ae	422	231	72	48	191	112	240	119	172	106	162	100	42	2,0		1746108861	41,138
20208	lepidochelys olivacea	d9155d54ee3a6d9536fa82903dbaaf69	419	349	77	56	305	218	274	252	230	188	220	196	0	3,0	1	1701036337	30,7
22369	Chelonia mydas	7945cd1deed0dbd8c3797d947cbdfdba	1286	1148	205	163	637	771	707	638	605	520	590	541	89	3,0		1722789415	127,573
22855	Lepidochelys olivacea	e4176df36fc2f96b3518439729f0d6d0	384	316	57	71	263	200	257	227	219	163	232	173	0	3,0		1728058162	28,622
19356	Lepidochelys olivacea	179e8b2a445f3213ea0ea4aac69a4b8a	367	287	58	61	229	234	221	211	235	179	235	182	0	4,0		1692479424	28,497
21952	Lepidochelys olivacea		815	736	150	139	566	494	556	489	506	388	414	327	93	1,0		1718880663	49,168
17439	Chelonia mydas	773d5a3a3a2b925adc11aed3885ffffa	1143	932	207	228	691	528	689	551	540	517	517	538	95	2,0		1672572079	108,379
20573	Lepidochelys olivacea	8a7b4ce75b1659e4589db92a00952490	444	361	81	74	305	310	298	279	278	199	258	243	0	1,0		1704624083	31,889
24791	Eretmochelys imbricata	4ce7c5a66a1d1fa20d9fcc1b108b3f9f	143	90	23	14	74	39	74	39	57	36	65	38	33	2,0		1747062532	20,028
23719	Chelonia mydas	7bce03158cf3dfaac7f27be95ed6eca9	874	797	133	159	556	478	494	440	420	342	449	383	90	2,0		1736841883	68,267
19307	Lepidochelys olivacea	a28bd885fdc82d255b9b74557d4fd4b2	465	368	73	71	316	211	337	246	250	196	243	218	0	1,0	1	1691998479	31,145
19358	Chelonia mydas	452fcfbcf93dc2b04a8860fc7d6e0646	1156	1002	230	225	625	520	773	560	558	546	518	522	96	4,0		1692494927	121,151
20384	Lepidochelys Olivacea	bb2735ed69c86de1abdea51045d92cf3	490	382	83	81	347	242	297	272	249	217	225	184	0	2,0		1702755555	31,796
21881	Chelonia mydas	768a900a0f304856f695a3bd3344034f	1043	1026	173	157	658	591	551	599	452	485	486	373	71	2,0		1718194887	93,294
18081	Dermochelys coriacea	16a9f6d0b126cf27b7a7a25a56a06a74	1909	843	367	144	1902	852	1717	954	1389	742	1639	620	35	3,0		1679177085	467,385
21060	chelonia mydas	71e664930c69d308f885cf572bfef241	1004	958	175	204	623	555	604	526	524	417	487	482	73	1,0		1709722191	96,51
21773	lepidochelys olivacea	7511f640b66fdd12e4a2672be8e9b08b	790	632	126	122	667	468	612	478	447	326	490	367	75	2,0		1717173400	48,702
18827	Caretta caretta	cb1964f76919e82018875b293ab9c004	1368	706	247	155	690	331	656	380	610	301	563	360	132	1,0	5	1686829454	235,145
24196	Caretta caretta	e83ea2d9602421f197187e673ba0ba42	376	197	62	43	164	97	201	137	164	98	159	89	30	2,0		1741260227	36,152
21987	Lepidochelys olivacea	1a21466401515735e86f190751c81898	439	371	77	79	358	275	328	294	289	153	246	222	0	2,0		1719267175	32,477
18117	Dermochelys coriacea	b6a1eb878087913b793bf20990b4cd87	1466	680	268	141	1504	752	1260	791	1227	620	1372	552	3	4,0		1679429570	387,389
18828	Lepidochelys Olivacea	e5f64bd9e3d672b72fe63558a28f449a	419	360	80	71	289	233	294	235	251	188	234	181	0	2,0		1686829493	30,243
18651	Lepidochelys olivacea	913c300ab3aae11f796b401f818214da	786	603	137	120	493	410	631	410	449	399	440	334	57	1,0		1684911912	47,135
21913	Chelonia mydas	5ff2274762445f1d149d4202284db70f	1491	1280	236	281	780	595	747	783	730	697	795	544	96	2,0		1718487925	160,541
20040	lepidochelys olivacea	57cd36cd9af19da541fb5340ec75faf7	445	348	75	56	286	241	328	241	246	204	243	196	0	2,0		1699547088	31,178
21535	Chelonia mydas	b9e054711a108f5591ff3a963019ad14	804	703	146	163	521	480	518	466	373	333	358	336	69	2,0		1714565383	67,273
24547	Lepidochelys olivacea	8ddc6a426f6eae2894dae31002a6af48	386	326	71	69	299	236	309	211	214	174	244	171	0	3,0	1	1744512352	28,932
19225	Lepidochelys olivacea	b98b63b33c6c13135ad4f4ceae381d2c	487	393	65	83	348	278	318	272	273	220	280	234	0	1,0	1	1691181183	33,36
22974	caretta caretta	562276243481159cd4e8f8a76afb1751	503	280	82	53	229	133	249	145	227	107	195	107	42	1,0		1729231085	52,586
21768	Caretta caretta	1bf1a6abe90d40f70b1268e5a199f336	344	187	57	35	169	79	185	82	149	75	148	74	36	3,0		1717126663	30,734
20131	Chelonia mydas	92f7020d617bfa971bc2cdf22162961d	843	732	158	128	501	404	539	494	373	390	457	371	81	3,0		1700377735	71,002
17718	lepidochelys olivacea	2b9391b0400c275e03edc8b89470258b	357	309	65	64	285	207	244	187	218	155	222	171	0	4,0	1	1675391101	27,817
20730	Caretta Caretta	0325999ef9a39eea5bc5c78a2bfd9655	436	235	81	42	227	130	217	118	167	100	194	91	39	4,0		1706088871	43,824
24570	Caretta caretta	e4f875bbb1b9ddeb9c06f5da5d87be24	282	150	44	33	158	83	150	63	127	51	113	66	30	2,0		1744715878	25,601
19495	Chelonia mydas	a3ec5c587e77244d318147a581fe6d81	1218	1142	213	243	787	842	777	696	707	541	574	670	121	2,0	5	1694075475	141,07
24213	Lepidochelys olivacea	9ca483e4092b473c0641a8d3cc21c6fb	674	563	126	118	504	389	483	357	390	353	341	307	37	4,0		1741428081	40,828
20748	Lepidochelys olivacea	1b5093960a35117ea972f9da3c0cbc22	448	346	71	75	330	253	350	283	258	195	261	218	0	2,0		1706273323	31,247
19030	Chelonia mydas	73d5fece80d638f46d127fda087a81a6	1474	1430	213	242	777	967	1005	887	714	837	691	741	121	2,0		1689412749	179,807
17658	lepidochelys olivacea	ba80f8cb6518f7857e386b1def95ad4a	532	383	92	86	380	286	367	299	280	281	306	203	4	3,0		1674783756	35,389
22356	Lepidochelys olivacea	3a6823a4de6e80da561de82ed21e225c	425	321	63	58	267	226	248	244	276	189	237	198	0	2,0	1	1722652786	30,55
22581	Lepidochelys olivacea	351555b1f4d05853d2ee5950afb98670	543	459	109	68	367	302	443	319	338	272	304	271	20	1,0	2	1725242784	37,388
17509	Chelonia mydas	5cd27941038eccaca10ba035d64537c0	1216	1086	231	195	802	651	844	671	514	590	643	527	84			1673179381	132,448
20206	Chelonia mydas	efa501f1195277f7e3d25e83fb0494fe	7340	6230	123	138	374	267	469	356	282	298	341	291	53	1,0		1701007757	53,604
24619	Lepidochelys Olivacea	542e939cd967d30e84f1d300f7eab837	811	661	132	137	591	389	570	492	414	352	488	386	59	4,0	4	1745136779	48,663
24456	Caretta caretta	17a53ae1c279dc6c341b64ad5a9e023c	937	545	156	90	413	189	465	274	368	218	392	200	75	3,0		1743605545	142,332
18169	Lepidochelys olivacea	96ff9c87ae8a496f7e6d75c162d16912	500	420	83	94	368	257	320	233	307	208	279	217	0		1	1679958559	32,848
19875	Lepidochelys olivacea	62e55838707462eb334927fcdf9fc8ac	589	442	102	100	457	307	381	316	338	257	326	262	16	3,0		1697915036	36,428
19825	Lepidochelys olivacea	808e42ff27a2d47dec95e428717c9390	438	354	74	64	304	253	348	221	249	206	235	198	0	3,0		1697531925	31,643
21576	LEPIDOCHELYS OLIVACEA	d3939c166f4ca74b3286d082cc3a3a97	484	379	72	65	278	227	307	292	280	253	244	222	0	2,0		1715044228	32,118
18984	lepidochelys olivacea	28fabf5780a583855d6df17a31dc71a0	710	602	124	128	532	424	585	425	409	334	405	310	61	1,0		1688838069	42,531
24148	Lepidochelys olivacea	7872e6b8628e481d59a003ff120c5798	718	562	111	144	504	413	556	412	383	336	424	279	56	2,0		1740768338	42,95
21103	Caretta caretta	9946b3a0e742f15ea4750e6d304a898a	613	307	89	66	297	168	311	179	242	125	210	120	66	3,0		1710196645	67,912
19628	Lepidochelys olivacea	6979cf6ab3c299c9bc67ce35ae06182f	380	307	65	70	245	251	285	202	199	185	257	200	0	2,0	1	1695562465	29,078
19533	Lepidochelys olivacea	04f9f169bea15772b77c5ec1bb696e98	363	289	52	48	223	234	236	209	206	133	191	178	0	1,0		1694465209	27,445
18361	Eretmochelys imbricata	0e56fd897e40f9eeffbe4afdfffb0300	964	624	157	106	532	280	499	282	358	269	363	198	88	3,0		1681994260	54,289
22019	lepidochelys olivacea	915bae0f9e178cf19f256b12bc3ecf82	515	377	87	87	291	257	377	325	260	207	298	249	0	1,0		1719586719	32,719
23376	Lepidochelys olivacea	aa6a653fb70520f1aedd4f5c8946fd7e	795	667	162	120	567	428	547	393	498	359	506	344	49	1,0		1733513214	47,587
22069	Lepidochelys Olivacea	5d39d781e0ad0cabefbb4c63cfeb361a	491	455	94	100	397	366	354	311	345	260	322	227	6	4,0		1720027688	34,805
21276	lepidochelys olivacea	17458320864997626533da89ac7b86e8	368	284	54	48	259	160	229	191	233	174	181	157	0			1711994554	28,284
23823	lepidochelys olivacea	ae584c7687bdd0c2feab2925eea86dbd	780	575	136	105	527	414	533	515	417	367	421	300	58	3,0		1737852169	45,984
17633	Lepidochelys olivacea	a45a161d447951f3476985c4e6f184af	429	334	78	63	291	237	335	212	248	198	234	175	0	4,0	1	1674457315	30,399
19010	dermochelys coriacea	24153f090f872424a81c52b7854241f9	1374	620	189	128	1446	657	1176	660	978	449	1229	563	0	4,0	1	1689189016	374,893
20202	Chelonia mydas	509432f2c587bb6fec56df422b5ab30a	1271	1077	197	219	846	676	766	691	531	450	625	557	103	1,0		1700972056	128,836
23541	Lepidochelys olivacea	89a66518843acb5de8dd374c392419de	503	403	83	74	372	276	298	289	283	228	268	235	0	4,0		1735250759	32,352
19864	Lepidochelys olivacea	80b21e7e4348b11136a33151824f95c0	425	340	66	70	333	216	281	229	248	191	248	189	0	3,0		1697862072	29,296
21466	Lepidochelys olivacea	ec6d098744af807b04654c8b831021be	577	465	101	96	366	378	375	277	321	272	332	235	14	2,0		1713761886	35,81
18824	Chelonia mydas	4338ad0112ad02364777897f91fb7206	784	709	115	149	462	286	441	423	411	320	406	346	76	3,0		1686795706	59,144
23354	Dermochelys coriacea	d797fd0dda83d0e5295b198622590872	1529	715	194	127	1738	750	1533	763	1330	717	1067	559	9	1,0		1733299356	394,066
19588	Lepidochelys olivacea	a6f6749b6251e5ca656a17e21044baef	389	302	63	59	205	216	287	246	215	184	214	184	0	2,0		1694922974	28,955
19852	Lepidochelys olivacea	2aea9ded28ab7d443a083a692da4ea4f	555	434	92	104	360	312	380	298					12	4,0		1697741338	35,832
17503	Lepidochelys olivacea	9733d35599f68cc8e7d5a0dcd7ed1b03	435	341	60	74	326	255	263	234	239	191	239	218	0	2,0		1673144192	30,823
18097	Chelonia mydas	3bee2d07fe8efb144eee7fcac1aebc47	823	739	122	125	551	311	445	442	395	274	375	323	79	1,0		1679306490	62,747
23572	Chelonia mydas	67eda4c8124321cadd00ed84c21bc2bc	1379	1131	258	288	942	608	725	879	588	526	735	614	72	4,0		1735546920	141,439
19730	Lepidochelys olivacea	e77a9945d7643e58075ccb22c6c7a39e	420	335	53	57	285	224	327	182	248	195	208	212	0	2,0		1696568877	30,13
23340	Chelonia mydas	c382deaa8345ff0477fa8b74cde85185	1562	1445	192	300	1031	925	891	784	751	660	710	659	121			1733113575	185,508
18628	Dermochelys coriacea	47c9ebfda333c51d4b482eab93d47adc	1393	649	223	142	1361	715	1328	773	1100	529	1215	526	1	2,0		1684714697	381,831
20672	Lepidochelys olivacea	a5980d7f4db091b56f8dc02f3b262262	336	291	67	44	217	198	237	210	217	120	174	159	0	2,0		1705434268	27,456
22467	Chelonia mydas	af29c728b09ec30b979b7e87902d8216	1151	1000	191	180	605	473	640	507	487	424	563	441	84	2,0		1723862568	106,556
24264	LEPIDOCHELYS OLIVACEA	16e0ac8f2b3ef7aed2361d4411d6e6ca	564	449	91	85	416	310	412	325	334	283	292	242	17	4,0		1741942882	36,298
21948	Caretta caretta	f9b32860669e72cb00df8cf4f4926fc0	618	341	112	75	322	178	309	210	264	155	300	139	43	3,0		1718865625	77,122
18466	LEPIDOCHELYS OLIVACEA	35423a380de38f78198fbcccc2f0c058	362	278	51	55	285	192	256	169	196	186	185	135	0	1,0		1683077988	28,052
22452	Lepidochelys olivacea	b8aa2dd820643e7825d0e8f2d5c39094	441	366	75	79	347	221	302	295	268	232	264	191	0	4,0	1	1723785044	31,162
18125	Chelonia mydas	4796fe1a710c58ad36c2abf84910249c	774	760	133	133	530	439	440	444	385	360	457	324	78	2,0		1679561881	61,35
22773	Lepidochelys olivacea	99abbfa1be0c2c3b0b216e49b21bc76b	581	485	101	93	428	244	412	367	310	213	305	257	27	3,0		1727219100	39,0
18482	LEPIDOCHELYS OLIVACEA	bbaa2ef2d6432b77d1b3b1c59668eff9	400	301	75	68	253	238	299	231	240	165	232	199	0	1,0		1683280274	30,521
24531	Lepidochelys olivacea	a04af667103dc3396d5462b7906bd1c3	681	574	121	105	471	396	505	362	449	302	435	323	46	1,0	3	1744322399	42,735
19047	lepidochelys olivacea	398b630534e64b504d60ca0bda885cdc	815	576	129	115	569	405	556	474	467	270	406	271	79	3,0	5	1689592985	47,6
17542	Caretta caretta	9a8e18955ddb2fde48e6c2c6f18a2e89	205	108	36	23	99	42	103	55	84	44	80	46	28	3,0		1673442730	18,976
22269	chelonia mydas	8105442d979732e53a72580fb762e87a	1302	1269	229	234	837	671	798	659	600	572	628	527	71	2,0		1721801502	149,71
24480	Lepidochelys olivacea	1b1c611dc6f52badbaf028a02f21ed93	585	434			445	324	334	315	341	288	322	259	23	4,0	2	1743813908	37,485
21352	Caretta caretta	d32c4eae538bd288246c3114ec3f7ce5	1038	558	184	105	494	284	420	304	378	237	412	230	114	2,0		1712724954	160,716
25073	Lepidochelys olivacea	e1bdd95ba76539baf2bbdb67494c5698	682	537	136	118	482	322	526	362	412	300	350	274	44	4,0	3	1749722930	41,862
23613	Chelonia mydas	52e573af0efad2645a237681be84b2bf	987	800	164	204	573	500	608	517	484	381	436	402	90	2,0		1735947732	83,737
18215	Lepidochelys olivacea	0e85989c951a232b766bb019ba1eb794	403	358	61	56	276	223	274	175	209	156	222	158	0	3,0		1680314351	29,543
18094	Chelonia mydas	fcfdddfaee7f258f2655ec7f5c95bb41	885	755	149	130	486	467	534	421	431	305	378	369	82	2,0		1679262926	69,882
17980	Chelonia mydas	edf4e06a8f8a8b48d1a803f635bf349f	1106	965	153	180	724	562	693	541	537	486	556	474	92	1,0		1678207050	104,254
22543	Chelonia mydas	a12cbf4da0c045e3c4d87177ccf5f8dd	1241	1092	182	194	774	523	720	558	612	510	693	562	80	4,0		1724663800	135,094
25233	chelonia mydas	fef77a61b15de2e1a68f81f761ceb536	1072	929			642	527	631	540	498	494	443	411	65	2,0		1751127925	94,943
18177	Chelonia mydas	005c716a7b16e039f67e364b87fd4fe1	1107	1103	210	186	676	755	709	650	552	456	524	448	135	3,0		1680021361	111,667
23107	Chelonia mydas	b099c319b02ac2eb0df99f2ba4e3d01e	783	671	126	150	476	437	522	382	402	346	412	350	89	4,0		1730506065	59,391
21794	Lepidochelys olivacea	51e7bb8f9ec2c41869e5e15748b359dc	371	326	65	54	282	185	268	213	181	179	191	174	0	1,0		1717330623	28,212
21395	Lepidochelys olivacea	d0ec0cab2a24e14cadec3ff074322956	334	277	53	57	236	208	206	226	194	147	200	166	0	4,0		1713160153	28,162
22346	Chelonia mydas	03acc4f7043ca5d8988516b8751b76aa	780	721	117	139	534	370	478	401	316	387	331	365	71	4,0		1722516889	60,757
20850	Chelonia mydas	306c552dd1557b1751d9ffd02d541ee5	913	862	178	165	528	502	586	499	433	360	443	371	57	4,0		1707357667	77,743
18944	Lepidochelys olivacea	8340c6eb34277e77e58cc329007c0bbc	429	345	72	72	304	271	331	251	245	213	238	225	0	3,0	1	1688346494	30,519
20679	Chelonia mydas	61dd05a3a7f068f2e546cbcca98cf1ab	904	856	161	163	568	462	600	477	415	417	402	384	68	3,0	1	1705492357	80,146
17744	Chelonia mydas	2c0f52c2304f1eddf0bec51bc45fb72e	865	842	194	151	558	447	609	432	461	352	389	362	57	3,0		1675720148	74,593
17953	Lepidochelys Olivacea	e6c1b65f75e5b70348bc88c045938c90	364	292	65	57	210	196	256	224	210	200	193	159	0	1,0	1	1677837635	28,202
21112	Chelonia mydas	7d9da53c8621034b9299efed11c52ea7	962	843	146	166	528	550	569	548	383	390	426	439	70	1,0	1	1710258319	79,921
22192	Lepidochelys olivacea	fc86a9cf2038294d8718904e6cf7b14f	443	342	55	62	277	242	257	241	211	231	277	195	0	3,0		1721053047	31,706
22830	Lepidochelys olivacea	f5561ea62ebead86647d59750b76fc52	355	295	54	64	288	223	257	202	203	128	208	170	0	2,0		1727814020	28,4
20932	Caretta caretta	a14f2c718ee54bac68f2886d812a5095	462	249	72	55	244	119	244	129	185	107	161	93	47	2,0		1708274092	46,767
21493	Lepidochelys olivacea	d8ad95d8506770225e5434bd2f0169fa	360	286	59	65	255	156	220	159	206	193	207	141	0	3,0		1714093636	27,82
23819	Lepidochelys olivacea	a40c852b032f7b5114fd71019f318d6b	435	306	67	58	295	227	288	215	261	193	241	229	0	1,0	1	1737823399	30,127
22384	Lepidochelys olivacea	e207bbee41e15b88be4e8bd4be2d777f	584	479	98	82	425	288	397	338	321	296	343	301	26	2,0		1722972394	37,503
17622	Chelonia mydas	357f1de528bf4c836eb66666798f4e91	1377	1231	259	219	865	666	852	631	606	667	665	641	91	2,0	2	1674310426	158,061
24318	Eretmochelys imbricata	b081c8a02db2227a9c78c3b42b54d819	493	291	57	70	293	179	285	140	217	126	207	108	47	2,0	2	1742372326	29,851
23174	Lepidochelys Olivacea	0c74404e6087453e1158f85dfbcedb84	420	314	71	74	286	209	277	218	242	174	225	174	0	1,0	1	1731212895	29,647
23125	Chelonia mydas	63a62117a46db8466fc4ca4df2581275	1044	855	139	184	708	571	494	569	487	462	516	474	75	3,0		1730727213	89,447
22631	Caretta caretta	d9ac82c5d20d7646848026982322e961	566	283	87	59	292	167	215	148	206	124	222	107	55	3,0	2	1725673740	58,814
17683	Lepidochelys olivacea	4d5ad111801e2178579bc28724cf05bd	669	546	127	117	501	367	458	447	313	285	394	312	48	2,0		1675090858	40,49
22820	Caretta caretta	b97e944b9fdf07e09d978186f870ab1b	506	272	98	57	269	106	249	144	197	96	198	112	48	4,0	1	1727654349	52,779
17698	lepidochelys olivacea	18ab0a912479ad58a670af2d9ee71fef	331	285	71	48	260	190	225	195	187	164	193	109	0	1,0		1675219106	26,271
25117	Chelonia mydas	940d1cf56142d00fecd69f18529bbec6	1030	952	172	181	570	651	619	499	525	407	430	390	68	2,0		1750127377	91,767
23417	Lepidochelys olivacea	d8c5f7cc3660da1ea7ae82fa41007820	534	394	92	75	387	282	367	322	294	241	318	243	6		1	1734070510	34,135
24500	lepidochelys olivacea	428a4b4ee7ce708a1ff03eb1c09aa788	557	436	100	104	376	297	388	325	309	258	295	233	24	2,0	2	1744005426	37,648
24931	Chelonia Mydas	3fe41a5547c1329a63dd7933dd1bd99f	790	721	142	127	475	454	465	435	379	252	343	277	62		1	1748293234	59,026
21348	Chelonia Mydas	baba3c443bd1503ae385d3c75cbce3ec	845	783	135	126	538	416	527	434	406	352	372	394	74	2,0		1712715373	66,316
24864	Lepidochelys olivacea	b148abcd9185a970f811841ae97bd372	532	424	101	86	388	285	409	326	287	210	329	234	12	4,0		1747727226	36,018
22401	Dermochelys coriacea	f66d447eb214c61e9611789b257adacd	1761	903	304	170	1609	874	1743	698	1426	745	1461	730	27	4,0		1723199255	449,785
22965	Lepidochelys olivacea	0333e83b49074bc01ed5bc5610f316fa	596	480	83	97	486	301	403	340	374	257	309	222	23	3,0		1729122980	38,325
22099	Lepidochelys olivacea	980e5bab203dfb20b01a800337e69ca0	584	446	84	88	413	319	400	314					10	1,0		1720289295	36,019
22786	Dermochelys coriacea	be1f1127000eafc872fcccb5f1c99fe7	1727	799	266	170	1729	932	1855	768	1501	745	1261	781	25	3,0		1727304392	443,748
24259	Lepidochelys olivacea	abb1d9a63e0c783f6b4e86e652076035	330	255	51	55	230	184	236	182	153	139	187	169	0	4,0	1	1741923467	26,792
21305	Lepidochelys olivacea	422a59d1ec9c8b4bdb3912fb0c029b41	348	291	53	64	282	187	251	181	199	158	218	148	0	2,0		1712338227	27,83
21640	Lepidochelys olivacea	4c9bc2ab828a80da2169cb008e4a7cef	497	442	86	85	355	247	362	242	288	181	251	226	0	4,0	1	1715776009	33,717
21711	Chelonia mydas	d5c6d7d5dddd93aa6db47bb58974a23d	1058	997	226	189	644	577	723	715	560	507	535	544	90	3,0	2	1716590259	103,992
